"username","rating","helpful","total","date","title","review"
"gradyharp","Null","0","0","7 January 2016"," 'Hitman, assassin for hire'
","Written by Taylor Sheridan and directed by Canadian Dennis Villeneuve (Incendies, Prisoners, Enemy), SICARIO is in need of editing and offering some back stories to make it the strong film it is trying to be. The topic of border problems is a prominent one in the media at present and this film does indeed address some of the issues the country is facing.<br/><br/>Strong on action, weak on dialogue the story has been summarized as follows; When drug violence worsens on the USA Mexico border, the FBI sends an idealistic agent, Kate Macer (Emily Blunt) on a mission to eradicate a drug cartel responsible for a bomb that had killed members of her team. To say who is the bad guy(s) and who is the good(s) would ruin the plot, but the characters are well acted by Josh Brolin, Benecio Del Toro, Victor Garber, Daniel Kaluuya, Maximiliano Hernández, Bernardo Saracino, Jon Bernthal and other smaller but significant roles. The surprise is how well Emily Blunt drops her British accent and débutante image and plays a fine FBI agent – hard as nails on the outside and soft on the inside . The films is difficult to watch at times due to some of the gruesome events, but in all it is a worthwhile movie experience."
"nairolfart","8","0","0","7 January 2016"," intense and bleak - definitely a serious movie
","Sicario is a well-thought and well-made movie. The plot is not unique nor it is a sophisticated one. The strength of Sicario resides in the way the story is told and how the characters react to it. <br/><br/>It is not an all-out good vs evil war that is waged here, but something more pragmatic, and much more controversial too. The storyline on IMDb will tell you everything you need to know about the storyline, although I would rather recommend you to avoid reading any spoiler or watching any trailer. <br/><br/>The narrative in Sicario is strong, and it is reinforced by the intensity of the main roles (mainly Emily Blunt and Benicio del Toro). The photography as well as the score are as effective as they enhance the oppressive feeling created by the events."
"brutzel","9","0","0","6 January 2016"," Well Told
","FBI Agent, Kate (Emily Blunt) is asked to join a team to catch Mexican cartel leader Manuel Diaz so that he would lead them to the big cartel boss: Fausto Alarcon. She only agrees to join the team because she wants to find the people who just killed some of her team. Even though she agrees to join the team she is kept in the dark about the team's ultimate mission and who is this mysterious Alejandro (Benicio Del Toro)? (do you think he looks a little like Brad Pitt?)<br/><br/>In the beginning of the movie we are told that Sicario means Hit-man. Although we are not sure, we do suspect that Alejandro is the Hit-man. (makes sense to me) As we go along we see Kate is always in the dark about what is going on. The leader of this team is Matt (Josh Brolin) who doesn't do things by the book and this disturbs Kate. Later we learn why Kate was allowed to join this team.<br/><br/>For the longest time, the most striking thing I noticed was the haunting music that often sounded like a run-a-way train or a hurricane coming in and gave the impression of impending doom, but it was rhythmical and well done. Kudos. <br/><br/>I suppose the only thing we can come away with is that things are not done by book to keep drugs out of the U.S. Be prepared for some disturbing images and brutality. But then there is the reason Alejandro is on the team. What could it be?<br/><br/>Notables: Victor Garber and Jeffrey Donovan. <br/><br/>This is a well told story. The acting and dialogues are spot on. Emily Blunt's character Kate was incorporated as someone who didn't like going against the Rule of Law. However, our attention was always on Benicio Del Toro as he just commands the screen big time. (9/10)<br/><br/>Violence: Yes. Sex: No. Nudity: No. Disturbing images: Yes. Some brutality: Yes. Language: Yes."
"Clownbaby124","8","0","0","6 January 2016"," Not what I was expecting, and that's a good thing!
","While the trailers would have you believe that Sicario is drug war movie, and it is in certain aspects, it runs much deeper than that. We learn early on that the word Sicario means ""hitman"" in Spanish. Quickly after that we are introduced to the main character that Emily Blunt portrays. She's a by-the-book FBI agent who becomes recruited to fight the war on drugs that are passing over the border. Once briefed on her assignment, we are introduced to a slew of characters from all facets. Shady, straight/innocent, morally corrupt etc. From the first op she runs with the agency that recruited her, we quickly realize that everything isn't as it seems. We are left ""in the dark"" as much as her character is through out and it goes from being a seemingly action/thriller to a thriller/mystery in a short period of time. I'm not going to give anymore information away because I think you should see it for yourself. This movie has a lot going for it. Tension, violence, great acting from main and supporting cast and good cinematography. It may take a bit for you to really get into it but once you do, I highly doubt you'll fall out of the zone. Movie run- time was 2-hours, directed by Denis Villeneuve (Prisoners) and has already been green-lit for a sequel. While I was keeping it at a rating of 7/10, once the final act started and some questions were answered, I'd have to jump the rating up to a 8.5/10"
"kdavies-69347","8","0","0","5 January 2016"," Canadian Denis Villeneuve is becoming my favourite Director.
","I've been waiting with anticipation for this film for about a year, and let me be honest, it did not disappoint! Sicario, is Canadian director Denis Villneuve's return to storytelling at it absolute best.<br/><br/>The film takes place in the south of the United States, and Mexico, as FBI agent Kate Macer (Emily Blunt) joins a team of military personnel to cross into the Mexican border town of Juarez, in order to bring down some of the biggest criminals in the Cartels. Benicio Del Toro plays a former Colombian lawyer Alejandro and Josh Brolin joins as CIA spook Matt Graver. I enjoyed watching their characters interact with each-other and particularly found Emily Blunt a sensitive yet determined agent, despite her lack of physical prowess. Well acted all the way through.<br/><br/>What really makes the film a pleasure to watch is how well the story it told through the cinematography and direction of some of the best in Hollywood. In my opinion, Villneuve's Best; 'Prisoners' (2013) was a much more personal story. He takes on a much larger and hugely difficult topic on how the U.S approaches, and deals with the violent drug cartels pushing mostly cocaine and heroin across the U.S/Mexico border. He manages to approach the subject objectively, even though we may not understand the depth of such a difficult problem. I thought the director's style wasn't his usual approach to film making, yet it still has just enough grit and depth of story to make it interesting.<br/><br/>Well acted, and very well told. In my opinion this puts Villneuve in the top echelon of cinema direction.<br/><br/>8/10"
"leylamarjan","8","0","0","5 January 2016"," my opinion about this movie
","job well done,i really enjoyed the film.so many people around of us is so effing a lot of people around us are in a silent war everyday and we don't know anything about them.these man and woman they'll never be the same again.we can not know what a person does to another only to solve their own problems.it's the adults that know and understand take what kind of money to their house,and the children that don't know they'll pay the price for their parents and the government's sins and so on such things happen everyday in the world.this movie show's when you put yourself first on the road means you are someone that has been tamed and there is no control what happens next and you put other people future in risk."
"Zaffy-1","5","4","12","9 October 2015"," Promising but never lives up to the potential
","Despite the good cast and the very interesting topic we get as a result a rather average and very confused movie.<br/><br/>All this because of the weak script.<br/><br/>I am not even sure what the movie wanted to tell. It was like a bad documentary with a very weird structure. It starts with a bang and from there it never escalates, there is no climax. At the end you barely care about what happens.<br/><br/>Characters were never really built and we didn't care about them. There were all bit cliché: the CIA cowboy, the silent avenger that shoots more than he talks, the FBI woman that of course has no life and always follows the rules. <br/><br/>And of course there were plenty of unrealistic/meaningless scenes: <br/><br/>The one with transferring a very important Mexican criminal to USA by crossing the Bridge of Americas and ending up getting stuck in traffic. I was laughing out loud at this scene. I guess CIA can orchestrate a whole convoy of cars and jeopardize the safety of its agents instead of simply using a helicopter (that they use later so they do have one!). <br/><br/>Next, they torture the same criminal on American ground (the same CIA that used to send prisoners for ""interrogation"" everywhere except USA) only to make a plan so they can find a drug lord and very easily kill him by sending one (1) person to his house. John Rambo would be proud.<br/><br/>Not that killing a drug lord is the solution of bringing down the cartels. Cause according to our CIA cowboy's amazing logic, the problem is the demand of drugs and those who use them. Makes you wondering, will they start killing drug users anytime soon? I mean eliminate the demand you eliminate the offer. Right? Right?"
"Raven-1969","10","3","8","8 November 2015"," Knife Cuts Both Ways
","""Nothing will make sense to your American eyes,"" Kate Macer is told as she prepares to cross into Mexico with intelligence agency co- workers as well as mercenaries. Despite her ample intellect, fitness, good heart and sufficient experience, she begins to think this statement may be true. Explosions become implosions. Inflicted wounds cut just as deeply inside. On her ""team"", the mercenaries may be more trustworthy. The people who sent Kate in harm's way, for reasons known only to themselves, may be no different from those who kill at will, and with impunity. In fact they may be worse.<br/><br/>The film, nearly as good as its brilliant and brutal sister - Incendies, reveals the dark underworld and raw truths of the cross- border drug trade. There is profound depth here. Explosions are not merely physically happening on screen, they occur in the characters, in the twists and turns of the story and in shattering the preconceptions of viewers. It is a world where violence knows no distinction between the guilty and the innocent. It is one that will never be stopped by force. It is remarkable that any nation even tries. Emily Blunt, Benicio Del Toro and Josh Brolin enhance the story with wonderful performances. Seen at the Toronto International Film Festival 2015."
"TdSmth5","10","3","8","19 October 2015"," Very thrilling
","An FBI team raids a house in Arizona. They expect some type of hostage situation instead find more than 40 bodies stashed in the walls. When an agent opens a hatch in the ground he's blown to pieces by a bomb. <br/><br/>When the two main agents in charge, Macer and Wayne (played by two Brits because, why bother hiring an American girl and an African-American when you can hire two Brits to play Americans?!? Just what sick Hollywood agenda is this supposed to satisfy?), are debriefed, it turns into a job interview for the girl, Macer. Some cool and casual but shady government character wants her on his anti-drug taskforce. The girl agrees not knowing what she's getting herself into. <br/><br/>She's dropped off at an airport where she gets on a private plane. Aside from the guy, Graver, there's an even shadier Latin guy whose name we don't learn for a while. He has some type of flashbacks.<br/><br/>They arrive in El Paso where she thinks the operation will take place. Instead there are sheriffs, marshalls, SEALs, and other operatives. The mission instead will be to drive to Juarez and grab a guy who is in custody there. Off they go and pick up the guy, a relative of the biggest drug lord. As they return over the bottled-up border bridge they spot some suspicious guys and decide to shot these guys up in the middle of the bridge. Macer is outraged, even though she, too, had to kill a guy. And she learns that Graver used her all along for his purposes. <br/><br/>The shady Latin guy gets to have the final off-the books interview with the bad guy. Now the team plans a double operation, to go after the bad guy's finances by interrupting some of his deposits in the US. This will cause him to call his brother to Mexico. They plan on using him to find where the main guy is hiding and plan a distraction by attacking one of the smuggling tunnels. Things go well, and Mercer learns that the Latin guy has her back. They time the tunnel operation to coincide with the brother's trip across the border. During the operation Mercer learns that the shady Latin guy is again doing violent things off the book. <br/><br/>****Spoilers follow**** <br/><br/>She's outraged and threatens Graver who decides to come clean. The Latin guy is actually Colombian. The drug lord had his wife beheaded and his daughter burn to death in acid. He's going after him and in a way the CIA is facilitating this, it's a win-win situation. <br/><br/>Sicario is among my favorite thrillers, right there with Heat and Spartan. It in a way captures the excitement of those two movies and as with them the fantastic music highlights the tension. Aside from the two pointless Brits, casting is strong. Del Toro, even though he doesn't get to say much steals the show as the menacing yet humane...operative/adviser/whatever his character is. Brolin does a solid job and it's great to see Jeffrey Donovan, basically as Michael Westen back in the fold. <br/><br/>While for a good time it seems this movie is just about presenting a couple of tense operations, eventually a plot develops and ideas are provided. The more provocative idea is that the US government preferred the days when Escobar's cartel was the sole drug organization around the world. Instead now it's all chaos and all it can hope for is a bit of order. The far less original idea is this standard but unrealistic picture of the FBI as the law-abiding entity while the CIA is all full of rogue and dark operatives. Otherwise Sicario is a terrific thriller."
"paul-allaer","9","3","8","6 October 2015"," One of the very best, if also most brutal, movies of the year
","""Sicario"" (2015 release; 112 min.) brings the story of the fight against a (fictional) Mexican drug cartel. As the movie opens, we are informed about the origin of the word sicario (zealots of Jerusalem) and that it is the Mexican term for hit man. Then we are immediately dropped into the action, as we see Kate and the rest of her FBI Special Weapons and Tactic Team overpower the tenants of a house in suburban Phoenix, only to make a gruesome discovery. It's not long before Kate, who wants to bring justice to whoever did that, is recruited to a joint task force with DOD to track down a drug lord in Mexico. To tell you more of the plot would spoil your viewing experience, you'll just have to see for yourself how it all plays out.<br/><br/>Couple of comments: first, this is the latest movie from Canadian director Denis Villeneuve, who previously brought us the outstanding (and Oscar-nominated) film ""Incendies"" a few years ago. Here Villeneuve examines the battle(s) between the Mexican cartels and the US government. Second, as the movie started playing out, when things are quite complex to grasp all that is going on, we find ourselves in good company, as it turns out that the Kate character is equally confused herself. It all becomes clear later on. Third, this is one of the most tense movies I have seen in a long, long time. From the opening scenes, you are clammed up as you're watching what is unfolding, and the amazing thing is that the movie simply DOESN'T LET UP. There are some unbelievable scenes that will have your jaw drop to the floor (no worries, I won't spoil). Fourth, it also must be stated that this movie is unrelenting in its violence and brutality. If that is a potential issue for you (and you know yourself better than anyone), please do not tempt fate. This movie is simply not for the faint of heart, and then some. Fifth, kudos to some outstanding performances, including Emily Blunt (as Kate). Watch her face when she expresses doubts about the legality of what is happening, and her superior tells her ""If you fear you're out of bounds, you're not. The boundary has been moved"", wow. Benicio del Toro is equally top notch as the mysterious adviser to the joint task force. Last but not least, there is a fantastic orchestral score, courtesy of Icelandic composer Jóhann Jóhannsson ( who previously gave us the equally delightful score for ""The Theory of Everything""). Bottom line: ""Sicario"" is one of the best movies I have seen this year, and that is saying something, as I see a LOT of movies.<br/><br/>""Sicario"" opened nationwide today and I couldn't wait to go see it. The evening screening where I saw this at in Cincinnati was PACKED, much to my surprise. Guess there still is demand for a top-notch quality movie that doesn't involve comic action heroes. If you can stand the violence and the unrelenting tension, do yourself a favor and go check this out, be it in the theater, or VOD, or eventually on DVD/Blu-ray. ""Sicario"" is HIGHLY, HIGHLY RECOMMENDED!"
"troyputland","10","3","8","1 October 2015"," Just Amazing
","Sicario, starring Emily Blunt, Benicio Del Toro and Josh Brolin, is a giant explosion, right to our senses. Blunt is a straightforward FBI agent whose world is turned upside when she's called upon to join a team that tackle the drug issues on the U.S./Mexico border. Things aren't what they seem as she's kept out of the loop. Brolin's the head of the operation and Del Toro is an associate with a mysterious persona and few, choice words. We're with Blunt all the way, knowing just as little, but feeling just as restless. Some tense scenes make the heart stop. A stand off on the border shows Sicario's peak in tensity. When Blunt's not being shot at, she's collecting thoughts and gathering emotions. Sicario's not just a powerful action film, with stunning performances from its leading trio, it's a thrilling drama as well, hitting the emotions hard and leaving you reeling at the same time."
"nikola17","10","3","8","30 September 2015"," In Mexico ""Sicario"" Means Hit-man
","this is one of my type of crime movies with CIA and government task force Mexico style ever since if you loved any of these type of Mexican movies like Traffic witch had (Benicio Del Toro)and movie savages his best performances since traffic and savages. lead role is (Emily Blunt) is one of good actress i have loved Looper, Edge of Tomorrow now this great. Josh Brolin was great actor and great performance Sicario is better movie then Oldboy(2013)He's best movies i think he has made so far Sin City Dame to kill for, No Country for Old Man, Gangster Squad, Planet Terror, very good pace to movie very written well made film so cast of actors lots of gore, guns, drugs, CIA, Cartels specially it's visceral drug trade thriller pulls no punches in its grit there are movies had punching holes like The Counselor (2013) had lot of punching to movies but this movie was much better then Counselor witch had a lot of punching holes to movie.<br/><br/>(Emily Blunt)Kate Macer, an FBI field agent plunged in the powerful world of a drugs cartel as well as she trying to make her way to get a better rank for herself. soon she agreed to work with CIA Government Kate and her partner (Daniel Kaluuya)Reggie Wayne Matt Graver (Josh Brolin)working together to try to bring down the kingpin of the cartel responsible. When things don't go as cleanly as she thought they would bringing a prisoner back from Mexico, she starts questioning Matt and soon mystery man Alejandro (Benicio Del Toro) man maybe from CIA Also emerging from the shadows that no one knows who he really is appears to ignore established law enforcement protocols. but he is helping out the team Kate is wants to know who was he ? where did he come from he didn't look anything like CIA. Alejandro an enigmatic figure who is the sicario of the title - in other words a hit-man whom you never where he is going to turn up next or on whose side he will be. towards to scene it's mystery a must see film Fifteen years ago Steven Soderbergh's Traffic"" which earned numerous Oscars, not the least of which went to Benicio Del Toro, made a clear statement about the various strands the drug trafficking business touches. Now, all those years later we see in Sicario"" that even the faintest of hopes that Traffic"" held onto have<br/><br/>been eviscerated including Oliver Stone Movie Savages from 3 years ago witch went to Benicio Del Toro was a bad guy cartel character very cruel ruthless kidnapping girl for money ransom character in film made movie like Sicario he is unknown person works for CIA, that doesn't follow up where it really follows what is toro character is being mystery in film. The music built the suspense 10/10 i fell in love with this movie one of movie top movies in 2015 very well done made i can watch again again like Savages Sicario better get nominated for Best Director, Best Cinematography, Best Score, Best Supporting Actor and Best Lead Actress Emily Blunt and Del Toro"
"mitodruroy","9","3","8","29 September 2015"," Sicario is a brilliant movie with extraordinary cinematography, amazing acting, a fantastic storyline and some impressive set pieces
","Sicario is a brilliant movie with extraordinary cinematography, amazing acting, a fantastic storyline and some impressive set pieces. The aerial shots were just so good especially the ones that showed the convoy of cop-cars moving on the roads in Mexico. The director succeeds in building up the tension needed to fuel a thriller like Sicario. The horror unfolds as the plot thickens and this is why I would like to laud the director, Dennis Villeneuve. His movie will make the audience cringe and keep them entertained at the same time. Very few directors can actually pull this off. He did something similar with Prisoners. But whereas Prisoner's ending was ambiguous and mind-bending, Sicario's ending is extremely idealistic. The ending could have been a lot more brutal but I guess it's absolutely fine because the movie, as a whole, is really enjoyable. Emily Blunt's acting cannot be described in words. She is intense and the audience sees the movie from her character's perspective. She was brilliant as Rita Vratasky in Edge of Tomorrow and she is just as good in Sicario. She plays Kate Macer in this movie. Benicio Del Toro has hardly ever failed to disappoint. He plays the title role in this movie. Sicario means hit-man in Mexico. Benicio Del Toro plays the hit-man with unparalleled swagger and the right amount of shadiness. Josh Brolin plays a shameless cop and he does a great job. All in all, Sicario is a fantastic movie and worth every penny you spend for watching it."
"brianlutz925","10","3","8","27 September 2015"," Oscar level film
","The let down one feels while sitting through a disappointing film that had glowing reviews is a feeling I know all too well. The first thing I want to do is race home, get on the internet, and send mean tweets to critics whose reviews prompted me to go in the first place. I know, adolescent behavior ... On the flip side, when that rare film comes along that actually exceeds ones reviews-based expectations it's like winning the movie lottery. Sicario is one of those films ... and for my money, it's the best film of 2015 thus far. <br/><br/>Sicario is a jarring, intensely visceral movie-going experience fueled by a savagely realistic script from Tyler Sheridan, tone setting photography from Roger Deakins (proving once again why he's the best cinematographer of our time, superb acting, sound, direction ... the list goes on. Benicio Del Toro ... dude ... holy $%@balls ... Go see this movie, now!"
"aharmas","9","3","8","27 September 2015"," A Sheep in Wolves' Clothing
","I read somewhere that Emily Blunt's part was originally written for a man. After seeing this film, it's something that doesn't make any sense at all for all the heart and sensibility she brings to the role would not exist. It's not about innocent but of complexity and a driven sense of dedication and commitment that have no place in our world anymore.<br/><br/>She plays a government agent that through her achievements manages to stand out and catch another agency's eyes. Soon, she's asked to volunteer a take part of a task which might satisfy both, her thirst for justice, and the others' needs. Gradually, she discovers she might have made an unwise move, but the option to back out becomes more and more complicated as the case unfolds.<br/><br/>From the ultra violent opening scene to the emotional conclusion, Blunt shows her full potential as a woman who is navigating a truly difficult journey. She's shocked when she ""discovers"" the nature of her involvement, but this doesn't prepare it for the surprises that keep coming her way. Clarisse from ""Silence of the Lambs"" had a relatively easy time because she was facing her own demons and a monster she admire. She has no devotion to any of the people she's chasing or even worse, the rather muddled plan she's become a part of and which she wants to stop at any costs, just to find out she might even lose her life if she continues her way of thinking.<br/><br/>We know from the trailer, she will be facing some despicable people involved in the drug/cartel world. What she doesn't understand is how intertwined good and evil are, and though we know one doesn't exist without the other, the film shows that the lines have become more blurred as we get to learn throughout the film.<br/><br/>Blunt is exceptional as the reactor to the unfolding events, and Del Toro is perfect as the mysterious and devious ""Medellin"". Brolin and the rest of the cast do very nicely in minor roles. There are hints at the private lives of these soldiers, yet it's interesting how the only families we get to see are those who are in the ""bad side"". This is important in the end, as we hear that families are key to the heart of the story, and one of them tries to rationalize that anything done has definitely not a personal angle in this dark business world.<br/><br/>It's not an easy film to watch because people do get hurt, and it's rare to see any goodness at all. Children aren't shielded from evil, and they're damaged goods no matter which side they belong to. Look at the last scene. Still, there's good in here, and Blunt is part of the little there is, but it's her counterpart that surprises us the most because even in this world of darkness there's a little bit of hope among the wolves for a little lost lamb."
"gianlucamarzano16","10","3","8","27 September 2015"," It has ""Oscars "" written all over it.
","Sicario is directed by Denis Villeneuve and stars Emily Blunt, Josh Brolin, Benicio Del Toro, and Jon Bernthal. First off, I will say this movie is not for everyone. The subject of the story is very dark and there's lots and lots of violent. If you can handle that,Sicario is an amazing movie. The acting was great by everyone. Josh Brolin was great, Emily Blunt was amazing as always but the person who stole the whole movie was Benicio Del Toro. It was his movie. His performance definitely needs to be nominated for an Oscar. Denis Villeneuve also should be nominated, the movie is very well directed and looks beautiful. The action scenes were incredible and very intense. Overall Sicario is an amazing drama with great acting and action. Defiantly see it if your a fan of Emily blunt or Benicio Del Toro or just trying to see a great movie"
"punishable-by-death","9","3","8","22 September 2015"," Riveting action thriller with a unbiased political twist
","Dennis Villeneuve seems to really be hitting his stride. With Sicario, the level of tension is cranked to 11, building on the tense atmosphere that defined his effort 'Prisoners' while adding some action and political commentary to spice things up. <br/><br/>While the story is simple enough, as it unfolds the film is subtly commenting on the US-led War on Drugs, and not only its ineffectiveness, but what it can (and has) done to other countries caught in the crossfire. This is made especially clear in the final scenes. Sicario also must be commended for shining a light so intensely on what is in reality an ugly situation. None of us really know the true influence of their neighbours to the north over their country, but there is no doubt that Mexico is a violent place. In my humble opinion, leading a 'war' on drugs simply leads to more criminal activity – and this is certainly evident in the way Mexican Drug Cartels operate. Despite all this, this is not primarily a political film – it doesn't have an agenda. No sides are being taken here.<br/><br/>This lack of bias affects the action in a positive way, as Sicario does not shy away from the often gruesome nature of what goes on in these situations, and doesn't attempt to place any political blame on anyone. The action simply continues to move.<br/><br/>The plot is simple but effective. Kate Macer (Emily Blunt) is a dedicated and loyal police officer. But at the start of the film her team stumble into a house whose walls are literally filled with rotting corpses; murders that are related to the actions of the Mexican cartel.<br/><br/>If this film has a weak spot it is Blunt's character – she doesn't really progress from the green, idealistic officer that she is at the start of the film. Following the discovery of this house, she is offered a change of job – a chance to really make a difference. She is hesitant but is always motivated by what she thinks is right and accepts the new assignment.<br/><br/>She is the moral compass of a movie that is filled with immoral behaviour, and despite the lack of development for her character, she does an excellent job.<br/><br/>The new unit Kate begins to work for don't treat her seriously because of these idealistic attitudes and her 'rookie' status. The unit features a hilarious Josh Brolin as Matt, a mysterious man whose employer is never made clear, and who also is a man who often makes inappropriate comments given the context, causing me to laugh in a very similar way to the way violent Coen films make me giggle. <br/><br/>But if we are talking about mysterious characters, we can't ignore a supremely intense turn by Benicio Del Toro – off the top of my head I can only think of 'Fear and Loathing' as a film where he played such an intense role and was so immersed in his character.<br/><br/>He is known simply as Alejandro, and if the motives of Matt are shrouded in clouds, those of Alejandro are buried. It is this mystery that makes much of the movie a guessing game, as we try to pinpoint each characters' true intentions. All we know is that their operation has something to do with the southern US border and the Mexican Drug Cartels that seem to operate on both sides.<br/><br/>After 'Prisoners', which suffered from a slightly overlong screenplay, Villeneuve has tightened the screws and has created a well-paced film, in fact the pacing feels perfect. When watching this film you get a sense that those behind the scenes really knew what they are doing. <br/><br/>The cinematography is also something worth mentioning: thanks to DOP Richard Deakins, we are treated to many beautiful aerial shots of Mexico, as well as shots of the massive slums of the city, as if to hammer home the point of how many people this violence affects. I lost count of the different camera techniques that were used, with a lot of odd framing used, while there are other sections where the camera zooms in past the point of pixelation. Each scene, each shot feels purposeful. It may be a 2-hour movie but it flies by and it doesn't feel like a single shot was wasted. At one point we see what the agents are seeing: night-vision and thermal imaging devices dominate a couple of scenes and create an incredibly immersive experience that again ramps up that tension. <br/><br/>The sound-editing/soundtrack here is also something that needs to be mentioned, as the work done is some of the best I have ever heard accompanying a film, period. Deafening silence dominates tense conversations where often barely a word is uttered as we wait on each word; while at other times the soundtrack booms and sounds truly dread-inducing, thanks to the work of Jóhann Jóhannsson, who also worked on 'Prisoners'<br/><br/>The sound of gunfire sounded incredible also – there are a few violent set-pieces and they are executed as well as I have ever seen for a film of this nature. This movie doesn't mess around.<br/><br/>Sicario is definitely one of the best so far this year. Go see it now!!<br/><br/>www.epilepticmoondancer.net"
"JacksonDonovan","8","3","8","22 September 2015"," A great, solid, crime drama.
","Sicario is the best film I've seen in theaters in 2015 thus far. Dennis Villeneuve returns once again with a complex, solid drama. <br/><br/>This film calls upon a delicate balance between mainstream and art- house cinema, and is sure to hit a sweet spot with fans of either style. Benecio Del Toro knocks it out of the park with a dark performance that is striking in it's understated power. Emily Blunt proves solid as our lead character, who manages to give a fine performance despite having a slightly underdeveloped character. Josh Brolin proves himself great as always too, giving a charismatically unsettling performance. <br/><br/>The cinematography in this film is gorgeous with Roger Deakins doing an (as per usual) fantastic job, particularly with his use of lighting in the nighttime scenes of the film. The soundtrack, by composer Jóhann Jóhannsson works well as the glue holding the film together, with perhaps his most haunting soundtrack to date. It cannot be understated, the soundtrack for this film is superb.<br/><br/>This is a dark film, with an incredibly consistent tone which successfully evokes unease; haunting in it's elusiveness. Dennis Villeneuve has put forth yet another great film for us all to enjoy.<br/><br/>8/10."
"shaneongley","10","3","8","17 September 2015"," Sicario (2015) - Review
","Well, this is my favourite film of the year so far.<br/><br/>I loved this movie, more than that, I think Denis Villeneuve is becoming one of my favourite directors. I absolutely loved Prisoners and while Enemy was a bit too crazy for me it was still a masterfully made and very unique film. This film is maybe slightly below Prisoners in terms of quality but only very slightly.<br/><br/>Emily Blunt is really proving herself to be very versatile these days, she was awesome in Edge of Tomorrow but she plays a different kind of badass here. She's the idealistic one, pulled into some really dirty stuff and the she gives the best performance of her career so far. Both Josh Brolin and Benicio Del Torro play great characters, you are never sure where you stand with them, you're never sure what they are going to do next which creates a great sense of unease a lot of the time.<br/><br/>Speaking of unease, I feel like the highest compliment I can give a film is that it makes you feel something, be it sadness, happiness or in this case, extreme anxiousness. Villeneuve has some extreme skill at building tension, he did this in Prisoners too. There are some scenes in this that had me almost feeling sick I was so nervous, he drags these scenes out for just the right amount of time to build the tension and they never get boring.<br/><br/>The plot, while maybe slightly familiar was really good, it kept me guessing and while this is by no means an action film, when action was utilized it was really well done. Both the way the action was filmed and the sound design gave it a really gritty and intense feel, loved it.<br/><br/>Another masterful effort from one of the best filmmakers around today and my favourite film of the year so far, highly recommended."
"jackmarray","3","4","13","12 October 2015"," one of the most unrealistic films i have seen for years
","Unidentified government agent, helps unidentified criminal, with conflicted local police stuck in the middle.<br/><br/>The best thing about this movie was the marketing no doubt geared to be released with the title Sicario, to coincide with Narcos which is capturing audiences across the internet because it is actually brilliant. Sicario plays on the hunger for people to see more cartel action where we root for criminals who aren't doing anything wrong if they hang or kill people who deserved it, but does anyone actually deserve to be hung or killed.<br/><br/>Brolin Plays a Government agent who helps Del Toro a Columbian criminal take out the Mexican Cartel and Emily Blunt is invited for the ride even though in the opening scene she comes across as a kick ass swat team leader she becomes a wet fish in murky waters, of the government helping one cartel take out another.<br/><br/>The hardest thing to understand is why would the U.S help Columbians kill Mexicans When they have both of them in their hand to crush, this film makes no sense at all.<br/><br/>I would wait for the DVD and only watch it if there is nothing on TV ."
"gchahalgchahal","5","3","9","25 November 2015"," Confused about why a lot of people liked this movie
","I am truly surprised people liked this movie so much?? I was confused most of the time about what was going on because a lot of the movie made me sleepy. It was really slow and took ages for the plot to develop. And i still don't get the ending where the boy is playing soccer. is it because his dad would play soccer with him when he was home. Seriously confused. My confusion also could have been because my friend who came with me wouldn't shut the f*ck up. I was dying inside but she kept complaining and wanted to leave. Anyways my movie might be biased of how my experience in the theater was. Always go with someone willing to watch a movie not someone who just comes for the sake of going out and stay on their phone the whole time or being the annoying talker."
"krahl-81949","5","3","9","29 October 2015"," Starts with a Bang but ends with a Fizz
","In Mexico, Sicario means ""Hitman"" – this caption pretty much describes the central aspect of the movie and may also ruin part of the plot. The first scene of the movie is one of the most captivating sequences that I've watched in a long time.<br/><br/>The movie begins with Emily Blunt's FBI enforcer Kate Macer, racing through a tense kidnapping raid that takes an unexpected turn. This results in Kate volunteering for a mission in the heart of Mexico along with Josh Brolin's quirky CIA agent Matt Graver. They are joined by a team of mercenaries, including the enigmatic but mysterious Alejandro Gillick, played to perfection by Benicio Del Toro.<br/><br/>Amazing reviews from my favorite review sites, an excellent cast, and an intriguing plot raised my expectations. Eventual disappointment followed as everything felt wrong, like a jigsaw puzzle with all the wrong pieces – brilliant pieces but never cohesive... ... ...<br/><br/>Visit My Blog To Continue Reading:<br/><br/>https://microreels.wordpress.com/2015/10/29/sicario-film- review/"
