"username","rating","helpful","total","date","title","review"
"DiamondBoy","Null","2","3","25 May 1999"," See Goodfellas first
","Casino is nowhere near as enthralling as Goodfellas.  It has many high points though.  For example the acting all around was flawless.  Bobby was brilliant as ACE, Sharon stone deserved that golden globe and Joe Pesci as Tommy...oops I'm sorry I mean Nicky...he was very scary.  I felt in Goodfellas the characters reached a point where they had it all and then they went down but in Casino they kinda had it all at the beginning then went completely downhill from there. I've always enjoyed Scorsese's use of violence.  Sudden and brutal.  But the ""Head in a Vice"" and the beating with bats left a bad taste.  After you see them you say ""Why Oh Why didn't he just shoot 'em in the head."". However it is an entertaining epic, a credit to all involved."
"truemythmedia","7","1","1","22 November 2019"," Good Film, But Nowhere Near Scorsese's Best Work
","This is a very solid film, and I think that those who love Scorsese will get a lot of entertainment out of it. However, if you're a casual moviegoer and don't see that many flicks, know that there are a half dozen better Scorsese films out there for you to watch, and some of them even star the same people (""Goodfellas"", ""Raging Bull""). I found this film to be entertaining, and I may, someday, return to this, but I'm far more likely to revisit his other films before I come back to this one."
"dreamingescapist","8","1","1","3 August 2019"," All Bets Are In.
","'Casino' is probably the last of the real epic mob dramas. Martin Scorsese's stylish tale of power, greed, and deception is based on real-life organized crime associate, Lefty Rosenthal. The screenplay is penned by Scorsese and his collaborator from 'Goodfellas', Nicholas Pileggi. The movie is three hours long, and it might feel like it drags on places, but the writing is perfect. And what fantastic performances by the actors. The main cast (Robert DeNiro, Joe Pesci, James Woods, Don Rickles, and Sharon Stone in one of her best roles) is supported by magnificent mob movie heavyweights like Vinny Vella and Frank Vincent. Nearly half of the movie is told through narrations that are quite descriptive, so it almost feels like you are watching (listening) visual audiobook. But the narrations are spot on and contains some of the best lines from the movie. Especially the ones from Joe Pesci whose narration is so smooth and calm compared to his hot-tempered character Nicky Santoro.<br/><br/>A pure, classic mob movie in the best Martin Scorsese style."
"chjg-189-695878","10","1","1","8 January 2019"," IMDB since 8 years, 400 ratings, 3x 10stars, this is one!
","Besides ""american beauty"" and ""into the wild"" my all time favorite.
in my opinion, there is no movie that creates such an thrilling atmosphere. the characters are brilliantly developing, the scenery is phenomenal. you feel like being in vegas. deniro and pesci do the rest- a perfect masterpiece"
"adam-99747","8","1","1","27 December 2018"," a real mans movie
","No matter how many times I watch this movie it still amps me up like it's my first time. it's nice seeing what real men used to act like."
"GuyHarrisVo","10","1","1","26 September 2015"," Love It
","I don't want to rattle on about the ins and outs of this movie but I have to say this is one of the greatest films ever.<br/><br/>Although watched this 20 times now, I still can't watch the baseball bat scene with JP.<br/><br/>3 hours of pure gold by De Niro. Sharon Stone delivers the goods and Joe Pesci is just a bundle of lovable fun.<br/><br/>The whole film transports you back to that period brilliantly. <br/><br/>If you are a fan of swear you are in for a treat. I think the F word is used more times than I've had hot dinners.<br/><br/>If you want a movie that gives you a taste of the casino era before Trump and Wynn. Try this movie."
"SnoopyStyle","8","1","1","30 May 2015"," Martin Scorsese classic
","In 1983, Sam Rothstein (Robert De Niro) leaves his casino and gets blown up in his car. Ten years earlier, he's running Tangiers with money from questionable sources. The money is getting skimmed and delivered to Kansas City for the mob bosses. Billy Sherbert (Don Rickles) is the manager. Andy Stone (Alan King) is the head of the teamsters and Phillip Green (Kevin Pollak) is the front man. Sam falls for con woman Ginger McKenna (Sharon Stone) who has a weak spot for her old pimp boyfriend Lester Diamond (James Woods). Nicky Santoro (Joe Pesci) is his violent childhood best friend who comes out to Vegas and causes problems pushing his weight around.<br/><br/>I'm not always good with narration. The constant narration could have thrown me off but it fits perfectly. This is simply Ace and Nicky teaching the audience the way of their world. De Niro and Pesci are terrific. Sharon Stone brings something different to this. The movie is stretched out a bit at 3 hours but it never loses the tension. Scorsese brings a real beauty to this Vegas landscape."
"luke-a-mcgowan","9","1","1","28 May 2015"," Scorsese makes fresh an old trick
","It would be easy to forget Martin Scorsese's Casino, or to dismiss it as derivative from his previous works like Goodfellas. But in my honest opinion as a moviegoer, that would be a horrendous mistake. I had more fun with Casino than I have had with every Scorsese movie except Taxi Driver. <br/><br/>Casino extends for almost three hours, but unlike Gangs of New York, it doesn't sprawl - every scene is necessary, interesting and well-done, from the first to the last. A great deal of Casino is exposition, but its good exposition - and enough interesting stuff happens during it that it is still a lot of fun to watch. <br/><br/>The most distinctive element about Casino is the casting of Sharon Stone. She is simply superb as Ginger, with a remarkable range displayed throughout the film. Her debut scene is cheeky and flirtatious, and I was as hooked on her as DeNiro was. Throughout the film, she convincingly descends into alcoholism and substance abuse, and she more than holds her own in her many screaming fights with DeNiro.<br/><br/>Casino reunites a lot of the elements of previous Scorsese films, as well as a lot of the elements, but it manages to bring a lot of fresh material to the table. The voice-over doesn't get distracting, and I loved in the final scene where Pesci's gets cut off just as Nicky's fate is revealed to the audience. Its almost as if the narration is coming from the future, and the future dies the second the hit men lay hands on him. The tracking shots, freeze frames and excessive violence are all here, but he uses them for a reason - because they're effective.<br/><br/>The interesting element of the DeNiro/Pesci/Scorsese partnership is that between this film, Raging Bull and Goodfellas, the combination is always shaken up. In Raging Bull, DeNiro is the dominant to Pesci's submissive. In Goodfellas, they were more equal. Here, Pesci completely runs over DeNiro. The two guys are capable of such great things and are convincing no matter what side of the partnership they are on. As I already said, Pesci is brilliantly belligerent, exuding power and arrogance far exceeding his performance in Goodfellas. There are subtle changes in their performances, but ones that bring a whole new dynamic to Casino. One of the most important things I felt was the total dominance he had over his lovers - he would kiss them once and then force them to perform oral sex. He is in charge.<br/><br/>DeNiro gives a very under-appreciated performance here as Ace, because its so refreshing to see DeNiro claw for his power and not be 100% in control at all times. I also really bought his love for Ginger - Scorsese wisely refrains from his protagonist's usual womanising ways in developing Ace, and as a result, it brings a lot to his personality. It made their love story so tragic. <br/><br/>Casino's screenplay really should have been nominated for an Oscar. It helps a 3 hour film remain thoroughly engaging. It is packed full of killer dialogue, wicked insults and eventful story archs. I loved every moment of the relationship between Ginger and Ace, and I loved the fights between Pesci and DeNiro. I loved the exposition about the FBI tracking Pesci. I loved the running of the casino scenes and the voice-over. My favourite line in the whole movie was the ""holes in the desert"" surrounding Vegas explanation. It was so well done, and I'd never thought of it before.<br/><br/>I loved Casino. I could easily watch it again and not get sick of it. DeNiro and Pesci and Scorsese work fresh takes into old moves, and Sharon Stone and the screenplay are simply amazing. Any Scorsese fan, put this on your to see list far far above his more famous The Aviator, Gangs of New York or The Departed."
"mkozlowski-60612","9","1","1","30 April 2015"," Great movie
","But he had a fatal flaw 'Ace' always felt that he could logically and intelligently deal with things, even to deal with emotions So he decides on making a life with a woman who, he knows, does not necessarily love him Anyway with such a sexy wife and money to burn, 'Ace' was the epitome of opulence, confidence and power <br/><br/>Ginger McKenna (Sharon Stone) was fascinating Great woman, truly beautiful, one of the best- known hustlers in town For her, a guy like 'Ace' was the ultimate score So the way to Ginger's heart was clearly money 'Ace' knew that but he didn't careWhat he wanted was to marry her <br/><br/>Sharon Stone really stood up to the challenge in her role as a casino hustler who is so wild She was young, fresh, confident, looking absolutely fantastic as the independent woman whom everybody desires<br/><br/>Joe Pesci succeeds in his scary tough role as the strong man who has nerve, and isn't afraid of the cops He was reportedly a mob hit man reputed to be a sadistic killer (In one scene, his character is shown torturing someone by putting his head in a vise.) <br/><br/>To protect his friend and adviser, Nicky (Pesci) would beat to a pulp any street guys who messed with 'Ace' or didn't give him the proper respect Over the course of their friendship Nicky delivered a number of these messages always making sure that 'Ace' didn't get his hands dirty 'Ace' witnessed several beatings on his behalf Nicky's mission was to show his worth to the family as an enforcer"
"anthonymichaelbangert","9","1","1","16 February 2015"," Robert DeNiro and Joe Pesci Test Their Luck in Casino
","I'm usually not a fan of the way narrative films are. So this movie was a pleasant surprise. This is a true story (with names and places changed) depicting the life of Sam ""Ace"" Rothstein and his friend Nicky. Sam is a great gambler, and works his way through the years, eventually landing a job running a casino in Las Vegas. He watches for cheaters and uses his friend Nicky (a man in the Mafia) to get rid of problems using violence. The Mafia protects Sam in return for scamming money from the casino. When Nicky starts to get careless with his tactics (even getting kicked out of Vegas' casinos and put on the infamous blacklist) and Sam's wife gets hooked on drugs and is cheating, things start falling apart. The FBI comes after the Mafia hard, and the Mafia in return starts to come down on everyone. As the story goes on things fall apart more and more. Sam and Nicky stop being so close, and violence gets worse and worse. This was a well put together movie. Excellent acting, great directing, and an amazing story come together perfectly.<br/><br/>Soundtrack: 8- Most of the time the music works for the movie, but there were a few moments where the music didn't fit in the film.<br/><br/>Script: 10- The writer knew how to write mobsters well. The writing was smart, and believable. I really liked this element.<br/><br/>Originality: 10- Yes, this is a gangster film. But when you watch this, you never know what to expect. This isn't your average gangster flick. There were all kinds of new elements, and it was well done.<br/><br/>Cinematography: 7- Martin Scorsese has a very specific style to his cinematography. It isn't necessarily bad, but there are some moments that disconnect me from the story.<br/><br/>Casting: 10- Joe Pesci and Robert DeNiro playing in a movie about the Mafia. Need I say more? Acting: 10- The actors put so much emotion and perfection in this film. I was never bored, and I was so engrossed in the film so deeply that I constantly forgot I was even watching. It was so real, and these actors should all be congratulated for their work.<br/><br/>Overall: 9.2"
"shawnseocorp","8","1","1","14 October 2014"," This movie will bring us back to dreamland era 90th
","Robert de Niro playing a big role here.This movie shows the glamorous life style just like a dreamland on era 90th. Martin Scorsese Casino is a dreamland of destruction and betrayal. Their acting is good and the script is awesome. Robert Deniro worth the Oscar performance and Joes Pesci is cool. But, surprisingly, it's Sharon Stone that comes of with all the acting credit, she simply effervesces as the gold digging casino hustler. After witnessing her performance myself I couldn't agree more, and think she deserves a place above Susan Sarandon who ""stole"" the Academy Award from under Sharon's nose. The photography is phenomenal and combined with great acting is a recipe for a classy film. However occasional brilliant sequences, are often marred by the continuous commentary, which prevents any real, deep, emotional involvement with any of the characters. Great stuff, just slightly flawed.9/10. Even Sharon Stone is good in this brilliant film. If you like the glamorous life and lifestyle of dreamlandcasino watch this movie now.highly recommended."
"GeorgeRoots","8","1","1","6 September 2014"," Lengthly, But Still Quintessential Scorsese.
","""Casino"", remains another superb masterpiece by Martin Scorsese. Sadly this film is not really talked about enough, or at least among my peers. Many seem to acknowledge it's brilliance and just say ""Oh yeah, that's the head in a vice movie"".<br/><br/>Like ""Goodfellas"" (1990) before it, the film is based on another True story. Sam ""Ace"" Rothstein (Robert De Niro), is called by the mob to oversee the day to day operations of the most successful Casino in Vegas. As we see, ""Ace"" is constantly on duty, yet successfully is running the business to it's full potential. Along the way we meet Sam's old friend Nicholas ""Nicky"" Santoro (Joe Pesci), an extremely volatile man who would kill you if you even made eye contact. Later he is also introduced to extensive gold-digger Ginger McKenna (Sharon Stone), whom Sam falls for and eventually marries unaware she's still with her slimy con man boyfriend Lester Diamond (James Woods). Ultimately these encounters mean doom for every one of them, among the inevitable collapse of the mob's power.<br/><br/>""Casino"", maybe just for it's length is an epic movie. Showcasing both the familiar tropes of violence and greed, which leads to the downfall of any human being. But the genius is that all these people suffer different forms of fatalities, both seen before and some surprisingly original. Robert De Niro and Joe Pesci are as great as ever in these kind of movies. It's great to see both tread familiar grounds, read exposition while the story continues and still assume different characters. James Woods was extremely subtle in his role, which works well for him as I did not recognise him in the beginning. Finally Sharon Stone's character is somewhat the emphasis of the entire movie, and she delivers that Oscar nominated performance so tight as the object of lust it's astounding. Funny enough is that I absolutely hate her in these kind of roles because she's so good at them, all in all making her the perfect choice.<br/><br/>Final Verdict: Though the film is long, those who can sit through it are in for another great piece from Scorsese's filmography. 8/10."
"rossini-1868","9","1","1","2 June 2014"," Scorsese preaching the Gospel...
","A shockingly frank and simple Goodfellas reprise, the period at the end of the Mafia sentence, the finale of Scorsese's ""Italian Trilogy."" Like Raging Bull and Goodfellas, Casino never veers into unwatchability, remaining inspired throughout, especially for those interested in the truth, whether it be about the Mafia or no. The real truth here is the heart of mankind, which is filled with evil. The perpetual lure of sex and violence, end of the world hypocrisy, the false faces that cover the insatiable lust and love of money. Man's inability to avoid corruption, the ease with which he walks and rides roughshod, to roll in destruction and without remorse. The real world extremes of what people are capable of. Of what seeds are planted in the soil of the human heart, and the flowers of evil that are nurtured and grown. Martin Scorsese is an end of the world prophet here, and this underrated masterpiece is one of the brightest sermons he ever delivered. A latter day warning to mankind that the eyes of the Lord are in every place, beholding the evil and the good."
"videorama-759-859391","8","1","1","6 May 2014"," Play the movie, Mr Scorsese
","Scorsese's brother film to Goodfellas, is a longer engrossing film with a few similarities. Deniro and Pesci, reteamed again, share the narration. Here's another true mafia related tale, about the corrupt vices behind a casino, where it's new boss, Sam Rothstein, (a more gentler soul to Deniro's semi frightening Jimmy Gent in Goodfellas) has a close call with death, via a car explosion, where too the Ace as he was known, survives many interrogations, and some terrifying moments of paranoia, not knowing if he was going to be the next body dropped in the desert. We see him take continual hounding by the FBI, but the Ace always managed to beat him. Of course, Deniro's faultless, his mate, mafia cowboy Nicky Santoro, (Joe Pesci, solid) bares some similarities to the incredibly frightening Tommy in Goodfellas, though I know who I'd pick, if I having to choose a room alone. Stone is at her shining moment, playing the junkie pro Ginger, who became Mrs Sam Rothstein, despite having to a constantly cling on to a scuzzy low life pimp, Lester, (Woods in one of his best performances) who maintained this sort of hold on her. Again there are violent moments that shock, one as excessively illustrated by the big boys upstairs, to players who rig games, another one involving insult, plus Pesci's foul mouthed antics, and womanizing, even doing Stone. Even more enjoyable than Goodfellas, it's running time had me worried, stretched out to nearly three hours. Casino, sort of has an excess feel to it, judging by some themes, that have us questioning if they were true, but again it's just another engrossing Scorsese hit. I dare him to make one that it isn't. A great night at home."
"hortat1","9","1","1","28 April 2014"," The film follows Sam (Ace) Rothstein, who is called by the Italian Mob to oversee the day-to-day operations at the fictional Tangiers casino in Las Vegas.
","The 1995 true crime film Casino directed by Martin Scorsese isn't just one of Scorsese's most underrated films but also one of the most underrated films of the 90's. Both Robert De Nero and Joe Pesci are at the top of there game, making it nearly impossible to look away from the screen. the narrative in the film is genius and allows the audience to go behind the scenes per say, to watch how a mob takes over the city of Las Vegas. The film contains the classic violence an brutality that Scorsese films are notorious for. Every actor from De Nero and Pesci to James Woods and Sharron stone deliver a performance of a lifetime. I highly recommend this film to any Scorsese fans out there"
"jjb6723","10","1","1","30 November 2013"," Awesome Movie!
","This movie is one of the best gangster movies from the 90's. Actors and Actresses in the movie did an unbelievable acting job. The director of the movie Martin Scorsese definitely picked right actors/actresses. The plot of the movie is great. It was very entertaining from the very beginning to the end. I think an 8 out of 10 is little underrated. I'm sure this movie does not show 100% of what really happened in real life but I think the point of the movie is to entertain audience and grab their attention from the beginning to the end. Even though this movie is almost 3 hour long, it didn't feel like it was that long. Must See for Gangster Movie Lovers!"
"lesleyharris30","8","1","1","21 July 2013"," Long But Dosen't Stop Being Interesting,
","Casino is a fantastic movie with a very long and detailed storyline that stretches out to nearly three hours but it never stops being interesting and enjoyable.The cast of this movie is all brilliant and inspired,Robert De Niro,Sharon Stone and of course Joe Pesci all deliver very impressive performance,James Woods is also very good in this movie as usual but I was disappointed that he wasn't really in it that much,I thought he would have a much more important role in the movie because i've always found his acting very impressive.My only problem with the movie really is that it could have been less detailed and also,my same problem with Goodfellas,is the fact that they get different characters narrating,it should all revolve around one characters point of view so we can hear their story instead of different peoples point of views.It should have all been Robert De Niro's point of view and not changing it to Joe Pesci at times and some other characters as well.A must see for fans of Martin Scorsese and Robert De Niro movies.<br/><br/>Story of Sam Rothstein (Robert De Niro) and Nicky Santoro (Joe Pesci) as they begin running a casino business and let their greed get the best of them."
"ebiros2","9","1","1","23 November 2012"," One of the best
","I've been intrigued but never been excited watching an Italian gang themed movies except this one.<br/><br/>The movie is based on the life of real life character Frank Rothenthal played by Robert Di Nero. Sam Rothstein (Di Nero) basically isn't a bad guy asides from his talent to sell gambling to the would be gamblers. But because of his underworld connection, he gets into more trouble than he deserves, including an attempt to assassinate him. <br/><br/>This is one story that what actually happened is more exciting than any fictitious story. I couldn't keep my eyes off of the screen when I first saw it. It's certainly one of the best movie director Martin Scorsese ever produced. <br/><br/>Joe Pesci was spot on as Sam's friend Nicky. He really looked like the character in real life he was portraying. The gory ending would be climactic for a movie, but to think that it actually happened in real life is inconceivable.<br/><br/>If Martin Scorsese had to choose a character to make a movie out of, he couldn't have chosen a better one than these two. The story is explosive at every turn, and is one of THE best mob based movie ever made."
"gwnightscream","8","1","1","6 August 2012"," ""Great Crime Drama!""
","Robert De Niro, Sharon Stone, Joe Pesci and James Woods star in Martin Scorsese's 1995 crime drama based on the book inspired by true events. This story tales place in Las Vegas, Nevada reflecting on Sam ""Ace"" Rothstein (De Niro) and his life in the mob with best friend, Nicky Santuro (Pesci) and ex-wife, Ginger (Stone). When Sam makes his way as Casino manager, he, Ginger and Nicky's life become consumed by crime, drugs and violence. Woods (Once Upon a Time in America) plays Ginger's ex-boyfriend & pimp, Lester Diamond whom she's is still in love with. I like just as much as ""Goodfellas and De Niro, Stone & Pesci are terrific in it. I recommend this great crime drama."
"joet1999","10","1","1","27 June 2012"," Casino, at cut above most
","Robert De Niro and Martin Scorsese collide in their eighth and final (to date) film in their partnership in this true story about gangster who get it all wrong. Based on the true story of Frank Rosenthal and Tony Spilotro this was bound to be good and by geez it delivered. Voiceovers, constant background music and also constant swearing (423 f-bombs!) result to make a very powerful film that is very well acted and also is told brilliantly. Scorsese uses a method which he also used in Raging Bull where he begins from near the end. The first voice-over really gets you interested, as soon as Robert De Niro's character says this you know the film is going to be good: 'When you love someone, you've gotta trust them. There's no other way. You've got to give them the key to everything that's yours. Otherwise, what's the point? And for a while, I believed, that's the kind of love I had'. This first line got me interested immediately and I am sure it will make most viewers want to watch for the whole three hour period. Robert De Niro and Joe Pesci come together in a film for the third time and once again they click instantly, De Niro the successful guy who runs the casino, Pesci the man who stops anyone get in De Niro's way, it really is great stuff and you really start to believe that they are the characters and are not just acting. Sharon Stone showcased her talent like no one thought she could in this film and certainly deserved her Oscar nomination. The rest of the cast are also brilliant and get you into the film with such ease it seems like you can't see or hear all the carnage that is going down on screen. Music plays a huge part in the film and in fact there are 61 different songs used in this film, most of them actually being proper songs that are not soundtrack songs. The one criticism for the film is that sometimes the music was on at unnecessary times and you could occasionally not hear as well as you might. To compare this to other Robert De Niro-Martin Scorsese films would (in my opinion) put it third on the list and this was certainly an amazing film. Comparing it to other gangster films is a bit different but I would still say it it up there with such masterpieces as The Godfather, if not possibly better. Watch this if you are not disturbed by scenes of ultra-violence and world record swearing, it will be damn well worth it."
"gautham_arsenal","10","1","1","19 February 2012"," Unbelievably underrated. As good as GoodFellas. A true Scorese classic.
","This is a movie that I have watched 50 times. And all I want to do is watch it again.<br/><br/>Let me start of by saying, a lot of people keep saying 'This is not as good as GoodFellas'. Well that's simply not true. The movie is based on the real story of the upbringing of Las Vegas as we know it today and the main people behind it. This in itself is one the most fascinating mob stories of one of the most fascinating places on Earth and Martin Scorsese and all the actors have really brought this story on screen so incredibly well.<br/><br/>The movie will keep you glued to the screen and it's incredible detail,acting, voice overs and sets are nothing short of the work of a true genius of film making.<br/><br/>Robert DeNiro plays the role of Frank 'Lefty' Rosenthal and he portrays the character to perfection (seriously, it's inch perfect) along with Joe Pesci who scares the life out of you when you watch him in this movie. Nicky Santoro (Joe Pesci's character) is the real muscle of the mob gang at that time in Vegas, and boy we can see that through Joe Pesci's incredible portrayal of the real life character.<br/><br/>It is important to mention the incredible performance by Sharon Stone as well. She pushed herself to the limit with this role and this role really needed someone at the limit, so they way she carried herself through this role is incredible.<br/><br/>Martin Scorsese, your detail in this movie is out of this world. There is not a second of the 2 hours and 50 minutes that is off key. It is perfect to the dot.<br/><br/>Phenomenal movie. A must watch. One of the all time greats."
"uttiyo-sarkar56","8","1","1","9 February 2012"," Scorsese Shows The Dark Side Of Vegas Perfectly.
","An Excellent Movie on Crime,Greed,Money and Power based on a true story by Martin Scorsese where he shows the dark side of Las Vegas and the Gambling Business in the Casino with quite a bit of violence in the type of movie in which he is a perfectionist, along with great performances and narration of the story from Robert De Niro And Joe Pesci who are the main backbone of the film,along with a great performance from Sharon Stone and a good story and great background music which is so common in Scorsese's movies.<br/><br/>The Story is about Two Mobster Best Friends of one(De Niro) is a Casino Owner and a great gambler, and the Other(Pesci) is told to keep his back,and it shows us how Nicky(Pesci) becomes obsessed with money and power after coming to Las Vegas and how he becomes a wanted gangster, while that friendship between him and Sam(De Niro) affects Sam's reputation quite badly and how they slowly become enemies,while Sam having to also deal with his alcoholic wife Ginger(Stone) and family after his wife is frustrated of him and wants to end the marriage and is greedy for a big amount of money kept at a bank in her and her husband's name. This Shows how Money,Greed and Power can change a human being into doing very bad and horrible things.<br/><br/>The Performances from De Niro as Sam 'Ace' Rothstein who is a very excellent and clever gambler and Pesci as Nicky Santoro who gets obsessed with money and power after coming to Vegas are excellent as they Potray there characters perfectly and at times acting like real mobsters, their chemistry in the movie in the scenes together is great and the dialogue delivery of both throughout the movie is also excellent and they narrated the story perfectly..Sharon Stone also does a very good job as Ginger McKenna who gets frustrated after some years of getting married with Sam and gets greedy of the money which is in the bank, she portrays her role very well as a alcoholic greedy for money, with a bigger influence to the movie in the latter part of it, making the movie a three sided battle between the actors.<br/><br/>Martin Scorsese does an excellent job in directing this and showing the dark side of Las Vegas and the Casino world with quite a bit of violence and abuses but at the same time keeping the viewers interested in the movie,and how the city can make a person obsessed with Money,Power and Greed, with helping the characters adapt to their roles very well,and also helping Sharon Stone give one of her best performances of her life,also utilizing a good story which he also had a part in writing very well in making a great crime movie in which he is such a perfectionist in.<br/><br/>The Story which was actually based on a book by Nicholas Pileggi was excellent and reveals the dark side of Las Vegas and shows that it always is not the greatest place on earth, due to an excellent screenplay from Screenwriter Pileggi himself and Martin Scorsese. The Background music in the movie is also excellent as it is in any Scorsese movie and great job from the legendary director and Robbie Robertson in giving some great songs in the movie which suit the scenes perfectly.<br/><br/>This Is A Great Crime Film on how Money,Power and Greed can absolutely change a person into doing very bad and horrible things,and its perfectly shown by Mr Scorsese along with a great acting from the acting trio."
"The-Sarkologist","8","1","1","12 November 2011"," Another pretty decent film from the Scorsesee lot
","I have not had the pleasure of seeing many of Martin Scorsesee's films, and this might actually be the first. I have heard that he is a well known director with a unique style, but as I have not seen any of his films, I cannot comment on it; but if they are anything like Casino then so far I am impressed. I heard of Martin Scorsesee not from watching movies but from a Alternate band named King Missile (known for a song which they wrote about as certain part of the male anatomy that a person was able to remove, and then ended up losing, and finding it again and having to fork out $20 to buy it back - weird group). I will not go into the details of what their song was about and what they wanted to do to Martin Scorsesee even though they said that he made the best films.<br/><br/>Casino is a movie about people and about how that begin with everything and end with nothing. The movie is based around Sam (Robert DeNiro) who is made the director of a Casino by the mafia. His childhood friend Nicky (Joe Pesci) comes to Las Vegas to apply his business - thuggery - to the town almost untouched by thugs. It is set in a time when the gangs ruled Las Vegas and gambling was a game of skill, and enticing people out of their money was done by the way one arranges their poker machines. The conclusion shows us that those days are passed as now the corporations own Las Vegas and the casinos only exist if their theme is worth it.<br/><br/>As I said earlier the movie is about people, and to explore the movie we must explore the people and the relationships that they have with each other. There are three main characters and they are Sam, Nicky, and Ginger. Sam and Nicky do not change where as Ginger does. This is important because the Ginger and Nicky claim that Sam has changed, but this is differential to the nobility of his character. One might ask how can Sam be noble when there is no honour among thieves? Well, in this time there is honour and this honour his held at the point of the gun. There is a way that the mafia does things and if people don't do what the mafia tells you then you will find yourself buried in a hole in the middle of a corn field. Yet the problem with this honour is that it works on the assumption that might means right, meaning that once somebodies power exceeds your own then either you comply or suffer the consequences.<br/><br/>Sam's character is the central character. He is clean, an spends the whole movie clean. He is a man that does not take risks, he only takes certainties. As is said at the beginning of the movie, he is a man that when he makes a bet, the entire bookmaking industry changes. As such he is the perfect man for a casino because he knows how to make money. Now he has a record in illegal gambling so it is difficult to get him into a casino, but as long as you treat the authorities in Las Vegas okay, then they won't happen you - the minute you step over the line and upset somebody, then they can put the pressure upon you.<br/><br/>As I said before, Sam does not take chances. He is a man that runs everything his way. He is obsessed that everything runs smoothly. He does not pay people to think because their thoughts are not his thoughts and they don't know how to work the people and the floor. The example is the poker machines. He puts the big jackpot machines in plain view rather than hiding them. Hiding them keeps people away and as such they don't run the risk of hitting the big jackpot, but having them in plain view brings more people to them so that they waste more money trying to win the big jackpot. Of course his obsessiveness with things running his way is very much a flaw, as he wants to always know where his wife is, and this leads to distrust and finally to the breakdown in their marriage. It was not all his fault as he tried to marry a woman who was not meant to be married and it ended up destroying him and her. The blueberry muffin affair is another instance where is compulsiveness goes overboard.<br/><br/>Casino is about power and the question of who really rules. In one way we see that the mafia rules Vegas from the east, while on the other hand, the authorities are so corrupt that they let them, yet if you upset the authorities then they can and will tighten their fist. Or is it the king of the thugs - Nicky - who rules. It seems like he does, but in the end he only finds himself in a pit in a cornfield."
"fux138","10","1","1","22 March 2011"," Scorsese's most visually stunning film.
","Martin Scorsese has been hailed as one of the greatest modern directors ever to take on the Silver Screen and for good reason. With a unique style that involves strong themes of crime and redemption, virtuoso camera work, quick pacing, and violent imagery; Martin Scorsese has carved his name into the crime genre and the movie world as a whole.<br/><br/>Now, many know Scorsese for his gritty and violent crime films like Goodfellas, Mean Streets, and The Departed, but I think the Scorsese style (at least the visual style) shows through best in his Crime epic, Casino.<br/><br/>In Casino, Martin Scorsese uses some of his best camera work and his most stunning compositions to pantomime the feel and atmosphere of an actual casino. The quick movements, the flashing lights, the almost schizophrenic nature all comes together to form one of the most beautiful films I've ever seen.<br/><br/>IT doesn't just stop at the camera-work. The way the story is told also plays a big part in this subtle dance. The film almost seems like one gigantic vignette as Robert DeNiro and Joe Pesci narrate for good chunks of the film as it lays out the story. It seamlessly glides between Vignettes, montages, and narrative story telling to almost make it like watching a novel.<br/><br/>If there were ever films to come so close to being like paintings it would be The Seventh Seal and this."
"widescreenguy","9","1","1","20 February 2011"," a Vegas that no longer exists. maybe.
","watching Casino for the 4th or 5th time now. it's like a clip out of the history file; the remnants of mob ownership of the famous casinos of Vegas (all of which have been now demolished for the new 'what happens in Vegas stays in Vegas'.<br/><br/>Sharon Stone truly impressed me with her Oscar nominated performance of the hustler that couldn't quit. it was in her blood. DeNiro on the other hand in my opinion should have earned a nomination as well as Sam Rothstein the casino owner. Quote: 'back home (east coast) they would have put me in jail, out here they give me awards'. a city awash in cash, proof of the adage 'a sucker is born every minute'.<br/><br/>I personally have never been to Vegas and have no intention of going. I have however been to Atlantic City and can understand how the glitter and jingle of the slots can be so mesmerizing, or more precisely saw just that happen numerous times. I never felt the tug, my suspicions confirmed one day at the local casino when I popped a token in a machine and lo, it came up 'bar' 'bar' 'off by one'. Confirmation that slots are PROGRAMMED to commit way more 'near misses' than statistical average would dictate. So I guess the 'hustle' has merely gone digital.<br/><br/>Very entertaining movie. Watch it before you go to the casino."
"JimmySturt","9","1","1","5 February 2011"," Great Acting, Great Directing, Great Film
","I can quite confidently say that this is one of the best directed films I have ever seen. The way Scorsese has it a Ace's recollection of past happenings and has narration whilst the plot unravels is really clever and works so well. It kept my attention throughout and I thoroughly enjoyed it. Despite the fact that it is quite a long film, there wasn't ever a point when I thought it was slow or boring.<br/><br/>Some great acting from De Niro and, like in goodfellas, Joe Pesci plays the blood thirsty tough guy perfectly. Sharon Stone also plays a great part but makes herself very unlikeable (at least that's what i found).<br/><br/>Overall, it was a very enjoyable film with strong storyline, great acting, perfect directing and also made in the year I was born. I would definitely recommend it to anyone who is interested in Scorsese's films, and Mafia films, unless they dislike the use of swearing or violence."
